tlanta.tsp,47.46372354030609,2091772.3
Berlin.tsp,47.27083637714386,18756.1
Boston.tsp,51.43728134632111,1539743.8
Champaign.tsp,48.25484480857849,130460.4
Cincinnati.tsp,1.7763272285461427,277953.0
enver.tsp,52.83255836963654,389985.9
NYC.tsp,49.151160049438474,4732615.8
Philadelphia.tsp,50.10820016860962,1586492.4
Roanoke.tsp,48.045028710365294,5997143.0
SanFrancisco.tsp,48.710256457328796,4323880.4
oronto.tsp,45.37357981204987,7491015.8
UKansasState.tsp,1.7982332706451416,62962.0
UMissouri.tsp,50.52904214859009,552921.2
100,0.0,0.0,15.399696032206217,2831083.6666666665
100,0.0,0.05,25.690760056177776,2902260.0
100,0.0,0.1,29.20261589686076,2947434.3333333335
100,0.0,0.15,35.06458727518717,2872984.6666666665
100,0.05,0.0,36.21354373296102,2038652.0
100,0.05,0.05,29.930881182352703,2137567.0
100,0.05,0.1,46.14272967974345,2237465.0
100,0.05,0.15,37.239670832951866,2283654.0
100,0.1,0.0,18.40497922897339,2022202.3333333333
100,0.1,0.05,34.981461683909096,2061565.6666666667
100,0.1,0.1,40.40089654922485,2076787.0
100,0.1,0.15,44.49457581837972,2110476.0
100,0.15,0.0,22.408572673797607,2051009.6666666667
100,0.15,0.05,23.202486912409466,2077802.0
100,0.15,0.1,18.732146104176838,2077224.3333333333
100,0.15,0.15,34.47627568244934,2066790.3333333333
250,0.0,0.0,48.75971953074137,2811757.0
250,0.0,0.05,32.598952531814575,2769333.6666666665
250,0.0,0.1,44.60087116559347,2935253.0
250,0.0,0.15,36.90997099876404,2891865.3333333335
250,0.05,0.0,26.12854305903117,2029934.0
250,0.05,0.05,42.33707022666931,2110832.3333333335
250,0.05,0.1,43.634727557500206,2231040.6666666665
250,0.05,0.15,43.40254863103231,2272593.6666666665
250,0.1,0.0,16.700872977574665,2010434.6666666667
250,0.1,0.05,37.0916272799174,2045176.6666666667
250,0.1,0.1,44.00406885147095,2107097.0
250,0.1,0.15,46.0208268960317,2224664.6666666665
250,0.15,0.0,9.080180406570435,2034250.0
250,0.15,0.05,33.72196412086487,2043981.0
250,0.15,0.1,25.885422945022583,2010434.6666666667
250,0.15,0.15,49.973293701807656,2067915.0
400,0.0,0.0,29.19280171394348,2814518.0
400,0.0,0.05,20.29205584526062,2794830.0
400,0.0,0.1,19.42172447840373,2874084.6666666665
400,0.0,0.15,48.33008694648743,2841929.3333333335
400,0.05,0.0,32.56447037061056,2026849.0
400,0.05,0.05,38.91775099436442,2105079.0
400,0.05,0.1,43.52480642000834,2211713.0
400,0.05,0.15,33.836917320887245,2367497.0
400,0.1,0.0,34.69869510332743,2033863.3333333333
400,0.1,0.05,33.471559286117554,2061739.3333333333
400,0.1,0.1,44.048177003860474,2091069.3333333333
400,0.1,0.15,47.43823115030924,2164373.6666666665
400,0.15,0.0,18.615711053212483,2010434.6666666667
400,0.15,0.05,31.800227801005047,2033837.6666666667
400,0.15,0.1,45.081666707992554,2030902.6666666667
400,0.15,0.15,41.17951854070028,2168623.6666666665
550,0.0,0.0,43.05998762448629,2866329.0
550,0.0,0.05,25.378569682439167,2802351.3333333335
550,0.0,0.1,49.27378829320272,2891806.6666666665
550,0.0,0.15,43.16594751675924,2920172.6666666665
550,0.05,0.0,27.263203461964924,2029134.6666666667
550,0.05,0.05,36.96004891395569,2056907.6666666667
550,0.05,0.1,52.1471361319224,2279733.3333333335
550,0.05,0.15,47.23361897468567,2346138.0
550,0.1,0.0,14.87355081240336,2031422.0
550,0.1,0.05,34.84835330645243,2050299.0
550,0.1,0.1,46.91472919782003,2054228.3333333333
550,0.1,0.15,43.38209939002991,2225088.6666666665
550,0.15,0.0,16.201702912648518,2003763.0
550,0.15,0.05,43.898579359054565,2024035.3333333333
550,0.15,0.1,46.043432076772056,2055616.6666666667
550,0.15,0.15,41.70195746421814,2174745.3333333335
700,0.0,0.0,23.291381359100342,2902715.0
700,0.0,0.05,26.628034194310505,2869295.0
700,0.0,0.1,49.474105755488075,2824458.6666666665
700,0.0,0.15,29.132139205932617,2821941.0
700,0.05,0.0,37.70374687512716,2081397.3333333333
700,0.05,0.05,43.04680403073629,2133456.3333333335
700,0.05,0.1,45.67478919029236,2232071.6666666665
700,0.05,0.15,47.88238191604614,2479710.3333333335
700,0.1,0.0,19.57112209002177,2019654.3333333333
700,0.1,0.05,37.360727866490684,2052170.0
700,0.1,0.1,44.80101784070333,2160973.0
700,0.1,0.15,40.55134638150533,2208686.0
700,0.15,0.0,19.237353722254436,2012982.6666666667
700,0.15,0.05,31.38294506072998,2034250.0
700,0.15,0.1,41.61289278666178,2057147.0
700,0.15,0.15,50.58938511212667,2159929.6666666665
850,0.0,0.0,54.418718099594116,2837062.6666666665
850,0.0,0.05,29.160024642944336,2898507.0
850,0.0,0.1,26.476395924886067,2872815.6666666665
850,0.0,0.15,27.68046538035075,2870633.0
850,0.05,0.0,38.00868805249532,2117716.0
850,0.05,0.05,44.29764064153036,2115428.0
850,0.05,0.1,40.796518882115684,2221521.6666666665
850,0.05,0.15,48.94122306505839,2462523.6666666665
850,0.1,0.0,25.82949177424113,2025030.3333333333
850,0.1,0.05,42.87320407231649,2032419.3333333333
850,0.1,0.1,44.190227031707764,2177311.0
850,0.1,0.15,40.04831306139628,2348329.3333333335
850,0.15,0.0,18.753024578094482,2010434.6666666667
850,0.15,0.05,36.33296203613281,2029545.3333333333
850,0.15,0.1,45.54873959223429,2094433.3333333333
850,0.15,0.15,43.980556646982826,2243844.0
1000,0.0,0.0,37.713659365971886,2801835.3333333335
1000,0.0,0.05,41.85054667790731,2935768.3333333335
1000,0.0,0.1,34.59767238299052,2857926.0
1000,0.0,0.15,28.166203260421753,2930778.0
1000,0.05,0.0,38.22741285959879,2045265.3333333333
1000,0.05,0.05,39.342014948527016,2171917.0
1000,0.05,0.1,41.93694202105204,2319586.3333333335
1000,0.05,0.15,45.3370148340861,2440698.0
1000,0.1,0.0,33.96317267417908,2022582.3333333333
1000,0.1,0.05,39.77109146118164,2041596.3333333333
1000,0.1,0.1,43.44102652867635,2138996.0
1000,0.1,0.15,37.9540266195933,2298512.0
1000,0.15,0.0,23.98946523666382,2010434.6666666667
1000,0.15,0.05,36.134986797968544,2038451.3333333333
1000,0.15,0.1,44.558392683664955,2075883.3333333333
1000,0.15,0.15,39.71874197324117,2365210.6666666665
100,0.2,0.0,11.366885105768839,2022202.3333333333
100,0.2,0.05,22.19808014233907,2024838.0
100,0.2,0.1,32.298938274383545,2019654.3333333333
100,0.2,0.15,34.039813121159874,2131758.3333333335
250,0.2,0.0,5.804056882858276,2019654.3333333333
250,0.2,0.05,24.057252645492554,2040509.3333333333
250,0.2,0.1,33.86279479662577,2042808.6666666667
250,0.2,0.15,45.38539560635885,2119188.6666666665
400,0.2,0.0,40.698962370554604,2042980.0
400,0.2,0.05,22.591856479644775,2033837.6666666667
400,0.2,0.1,36.71612652142843,2036749.3333333333
400,0.2,0.15,45.18521579106649,2182774.3333333335
550,0.2,0.0,16.67949867248535,2031289.6666666667
550,0.2,0.05,30.016889174779255,2030920.3333333333
550,0.2,0.1,41.9213809967041,2015081.3333333333
550,0.2,0.15,45.72655892372131,2145009.0
700,0.2,0.0,17.93880033493042,2052144.6666666667
700,0.2,0.05,31.211509784062702,2019654.3333333333
700,0.2,0.1,41.09000062942505,2046563.0
700,0.2,0.15,51.52745866775513,2178955.0
850,0.2,0.0,19.630234877268474,2017106.3333333333
850,0.2,0.05,35.9482794602712,2023126.0
850,0.2,0.1,45.9315927028656,2065892.3333333333
850,0.2,0.15,40.633612632751465,2252661.3333333335
100,0.0,0.2,28.741812705993652,2907211.6666666665
100,0.05,0.2,37.68214797973633,2403623.3333333335
100,0.1,0.2,49.027191480000816,2194416.3333333335
100,0.15,0.2,41.32464321454366,2233438.6666666665
250,0.0,0.2,38.448801596959434,2952022.0
250,0.05,0.2,43.38957397143046,2423886.0
250,0.1,0.2,47.33734289805094,2224050.6666666665
250,0.15,0.2,43.4334766070048,2180894.6666666665
400,0.0,0.2,23.03744427363078,2840147.6666666665
400,0.05,0.2,37.92895293235779,2363366.3333333335
400,0.1,0.2,45.63601509730021,2358105.0
400,0.15,0.2,40.55819582939148,2232581.6666666665
550,0.0,0.2,45.79289142290751,2854778.3333333335
550,0.05,0.2,42.93062893549601,2498552.0
550,0.1,0.2,44.400145292282104,2443316.6666666665
550,0.15,0.2,47.6630183060964,2302415.0
700,0.0,0.2,27.954936504364014,2883088.0
700,0.05,0.2,38.15518848101298,2483097.6666666665
700,0.1,0.2,43.85880756378174,2459268.0
700,0.15,0.2,47.49371814727783,2283544.6666666665
850,0.0,0.2,28.963571389516193,2957945.0
850,0.05,0.2,35.78807576497396,2549524.0
850,0.1,0.2,44.787345012029014,2541784.0
850,0.15,0.2,41.407647927602135,2401414.3333333335
